-1497.93 1487.63 -515.016 -39.3308 -187.199 170.411 155.745 835.11 -1433.86 594.903 985.478 -393.032 894.743 -319.787 352.61 1402.97 268.598 -1573.64 -1513.58 -2550.57 -390.853 516.707 -2430.23 1411.89 -1375.01 -1123.78 -118.755 2260.57 589.563 727.969 114.345 1739.42 1898.71 148.938 -814.781 819.534 -1083.79 792.339 -486.748 1636.74 
-607.672 930.536 -579.136 504.18 -472.188 -168.437 -205.016 -130.284 -497.219 599.119 -24.2796 134.449 373.722 177.933 -12.6157 810.806 -219.407 -716.686 -1092.88 -1193.2 -221.699 428.196 -1032.75 614.267 -491.975 -317.275 -672.73 423.512 63.2187 147.46 93.1381 1238.54 1511.75 -79.6566 -423.409 336.339 -272.956 252.83 -769.716 960.658 
198.919 -37.6989 118.146 -741.485 155.738 80.9583 281.44 393.187 -570.628 -1.35411 70.1459 -451.502 -372.998 113.726 261.196 523.12 245.179 -460.596 -188.364 8.68538 -50.755 210.629 -899.976 237.132 -206.005 -48.7802 1155.76 221.029 642.921 526.6 66.3676 -318.739 289.223 923.721 254.596 112.937 -103.565 803.384 -267.565 -197.825 
-128.935 805.605 260.976 -854.242 -296.902 94.0357 -56.6638 794.87 -491.621 873.831 535.742 -665.2 275.073 -308.219 56.8846 981.475 137.486 -308.497 -781.184 -1718.11 -348.204 260.158 -1138.14 541.621 -76.0747 -821.713 -128.592 914.942 512.143 144.665 122.107 456.878 313.279 172.096 -250.066 189.246 -139.561 1261.68 399.63 1138.18 
326.762 580.349 267.358 -219.289 214.222 -203.214 417.783 621.008 -353.509 511.732 -83.5594 -685.076 -109.993 -672.378 -73.0928 929.988 -130.736 27.0116 -1000.42 -755.807 -857.649 103.303 -955.086 823.722 -210.739 -705.884 137.69 887.747 319.644 143.561 -23.7565 166.745 -173.567 119.059 -28.1709 -137.254 -160.615 391.602 119.221 655.575 
-271.25 447.58 441.498 -692.629 -348.151 140.846 163.363 1018.27 -111.105 571.144 94.068 -711.905 676.14 -24.8216 -184.7 1625.74 -376.201 -439.377 -889.061 -1686.71 -483.125 404.3 -872.966 529 -695.701 -890.257 -376.481 532.888 186.356 226.63 -119.55 507.231 722.835 -40.2813 -0.539255 268.418 -11.0224 643.607 -261.623 729.028 
-86.3227 -5.84795 578.144 -491.3 133.965 -52.1565 132.109 1044.92 -177.297 255.806 1072.82 -140.582 618.027 40.2143 30.3744 755.567 209.197 -1247.06 -193.964 -2248.87 -150.34 471.77 -224.969 693.381 -1153.33 -1003.66 -484.463 1043.01 456.527 -76.1098 271.255 632.818 478.327 -561.128 -702.091 228.108 -380.083 815.143 -121.987 1201.13 
4.43599 531.387 428.025 -1232.35 -610.285 302.336 226.122 1100.37 -873.324 985.49 1132.88 -494.539 1106.78 -443.696 395.828 1451.77 5.82002 -1214.79 -776.099 -2477.32 -551.65 256.907 -533.792 136.235 -871.246 -1147.84 -1222.77 1494.4 284.452 -57.2947 -184.905 532.269 1525.43 -112.29 12.6886 -118.891 -528.412 982.023 -347.764 1200.02 
-1131.51 442.283 -239.103 -183.958 739.432 162.094 219.12 1014.34 -948.149 85.7405 692.309 -471.578 494.445 -274.858 520.486 641.671 236.35 -168.471 -488.344 -780.972 86.2591 -246.229 -717.5 701.172 -1125.8 -742.221 -460.588 806.904 28.6191 -245.666 80.0302 412.294 1525.85 624.663 -512.24 506.524 -664.369 -310.652 -165.923 549.852 
-441.798 1078.69 629.608 -1123.58 315.234 -54.8812 939.763 578.856 -757.864 -214.816 426.244 -219.101 401.287 -311.567 806.197 674.576 686.936 -921.423 -372.301 -1917.2 -313.782 823.459 -1286.61 1192.72 -274.795 -1332.9 242.093 595.695 1197.9 -711.878 286.111 519.971 995.621 205.76 -458.206 -52.7338 -488.242 1646.98 308.184 1299.35 
-263.867 1496.24 363.781 -300.203 709.29 -245.316 180.537 656.799 -670.746 52.3183 -274.665 490.777 -17.2304 -483.14 20.0184 730.864 487.032 -1034.64 -724.345 -2863.27 -146.663 1249.14 -1457.68 236.238 -1041.36 -598.714 208.499 1358.13 356.504 355.519 -467.994 269.369 612.681 -48.3442 725.372 710.115 -8.99814 1680.66 -469.315 1051.73 
-343.184 85.8147 92.9764 -411.881 -299.986 -161.212 683.62 -690.446 159.771 335.37 -250.324 846.222 987.688 700.165 -502.269 -331.664 -892.856 -3371.53 -468.32 -1723.89 -799.832 90.5755 -1903.75 733.815 -759.74 -996.711 -174.786 956.439 -239.847 1675.75 1501.77 2151.67 2656.7 106.285 -1435.06 583.313 -120.773 1311.3 -660.46 870.644 
-744.822 1477.52 308.242 -925.244 102.449 -257.5 -143.377 599.854 -1002.46 -30.0317 52.2169 -108.218 205.313 -414.452 749.291 635.268 498.454 -849.412 -937.029 -1564.04 315.482 567.687 -1732.88 1227.84 -596.277 -943.404 315.95 1263.06 147.796 -196.312 -386.57 -34.2716 712.352 -449.578 293.567 -18.0737 -931.908 1666.26 200.17 718.339 
-570.043 567.824 570.318 -620.326 23.4089 -9.87849 -62.4008 797.578 14.8304 484.688 9.00446 495.494 507.25 -43.2201 729.153 1123.81 -626.108 -1018.12 -735.885 -1681.53 -753.347 662.898 -1314.08 885.245 -441.308 -828.347 -53.9236 194.211 95.9581 146.47 359.256 912.351 574.405 400.833 -74.0008 150.701 -407.212 906.108 -391.85 1014.89 
